date,timestamp,open,high,low,close,volume,log_return,rolling_volatility,hidden_state
2021-10-26,1635206400000,63081.96,63290.49,59837.07,60337.62,12181.48144997,-0.044504089936349474,0.032271575368449004,2
2021-10-27,1635292800000,60333.19,61488.0,58100.0,58455.47,18856.68565412,-0.03169052199816579,0.03246276111986876,2
2021-10-28,1635379200000,58462.73,62477.47,57653.88,60591.65,19354.49897509,0.03589182700324989,0.03322590374238657,2
2021-10-29,1635465600000,60591.63,62974.0,60188.73,62276.72,15497.01101939,0.02743058539413755,0.033468014141805766,2
2021-10-30,1635552000000,62287.95,62379.2,60725.01,61892.41,6793.59698552,-0.006190125148720382,0.033490873537569424,2
2021-10-31,1635638400000,61896.38,62427.02,60001.0,61343.68,8371.1698899,-0.008905404682523767,0.032001016596435936,2
2021-11-01,1635724800000,61346.17,62500.0,59500.0,60949.54,11724.34161877,-0.0064458416365491475,0.03134629566039299,2
2021-11-02,1635811200000,60956.4,64300.0,60672.16,63266.51,13694.11539462,0.0373098124848301,0.03192305561099312,2
2021-11-03,1635897600000,63266.5,63568.36,60070.0,62935.41,12951.87181247,-0.005247158833590843,0.03198583844754703,2
2021-11-04,1635984000000,62935.4,63114.14,60728.77,61444.5,11051.75853921,-0.023974634035389828,0.028221804267697152,2
2021-11-05,1636070400000,61444.49,62638.59,60777.0,61006.15,10598.79620286,-0.007159649581357774,0.02810381418397944,2
2021-11-06,1636156800000,61006.14,61599.25,60125.0,61539.31,6366.43859189,0.008701478847862975,0.028069378230982756,2
2021-11-07,1636243200000,61539.3,63327.96,61397.86,63309.13,5596.02460734,0.028353394945358178,0.02873091257102727,2
2021-11-08,1636329600000,63309.12,67792.77,63309.12,67554.84,17661.87297159,0.06491015991188571,0.03121653785445764,2
2021-11-09,1636416000000,67554.13,68568.85,66261.79,66944.66,14996.62508818,-0.00907340452816842,0.030787838539471098,2
2021-11-10,1636502400000,66938.76,69000.0,62800.0,64912.2,19030.24517744,-0.030830720386669758,0.028398110857246497,2
2021-11-11,1636588800000,64912.2,65600.0,64133.78,64807.59,10259.51472415,-0.0016128614250303858,0.02771206893755722,2
2021-11-12,1636675200000,64807.73,65477.06,62300.0,64147.9,13658.626579,-0.010231371378426925,0.02782246156302745,2
2021-11-13,1636761600000,64144.42,64990.0,63394.17,64400.01,5968.10354833,0.003922433639506786,0.027732409140289096,2
2021-11-14,1636848000000,64400.01,65525.0,63596.9,65505.02,6081.57225975,0.017012992535992796,0.026849800709006846,2
2021-11-15,1636934400000,65505.03,66339.9,63371.0,63624.59,10426.55522646,-0.029126750083726383,0.025644670022199084,2
2021-11-16,1637020800000,63621.05,63624.6,58638.0,60107.98,24910.15267457,-0.05685741941305218,0.027933791203679736,2
2021-11-17,1637107200000,60101.56,60824.38,58380.0,60351.51,20907.21545076,0.004043356514024759,0.026746206260680527,2
2021-11-18,1637193600000,60351.51,60977.21,56514.13,56898.0,26749.21203012,-0.05892577681339269,0.02893229603547531,2
2021-11-19,1637280000000,56898.46,58412.12,55625.0,58122.16,18554.56064192,0.021286811369122107,0.02949552256742324,2
2021-11-20,1637366400000,58122.15,59900.0,57423.35,59760.76,7584.65241653,0.027802255781741097,0.030250469705300747,2
2021-11-21,1637452800000,59760.76,60070.0,58509.69,58671.21,6661.36635434,-0.0184001117272168,0.03047461887818507,2
2021-11-22,1637539200000,58671.22,59526.51,55641.03,56280.81,15889.22078935,-0.041595522086578254,0.030237308208032228,2
2021-11-23,1637625600000,56280.81,57886.03,55377.0,57566.85,14019.78167156,0.02259325672611431,0.03090010159710746,2
2021-11-24,1637712000000,57562.65,57607.97,55875.01,57162.66,12509.25971944,-0.007045993174740717,0.030567425540424763,2
2021-11-25,1637798400000,57158.58,59445.99,57037.04,58987.27,10668.67680723,0.03142076989564525,0.03153381141299998,2
2021-11-26,1637884800000,58994.72,59194.0,53533.0,53757.67,25946.30174683,-0.09283530341188631,0.03740161406255079,2
2021-11-27,1637971200000,53757.67,55316.67,53642.58,54759.05,7899.30349126,0.018456297338405765,0.03697563747500445,2
2021-11-28,1638057600000,54759.04,57490.0,53327.0,57317.17,8222.42493442,0.045657577953920205,0.0352062945115892,2
2021-11-29,1638144000000,57318.51,58908.27,56730.0,57838.06,13454.23335496,0.009046806691619003,0.03541562831065487,2
2021-11-30,1638230400000,57838.06,59249.77,55910.33,56987.97,18038.78770838,-0.014806843557560512,0.035034748817092974,2
2021-12-01,1638316800000,56998.35,59118.84,56465.75,57226.5,16607.30872879,0.004176884886653502,0.03510119782534389,2
2021-12-02,1638403200000,57226.51,57423.69,55845.0,56521.46,12969.21952648,-0.012396688768138143,0.0351175562762516,2
2021-12-03,1638489600000,56521.45,57670.68,51640.0,53638.04,19567.63113833,-0.052361871196466396,0.036481574626096594,2
2021-12-04,1638576000000,53633.02,53876.09,42333.0,49241.12,39023.32978526,-0.08552947105753211,0.039677819686843314,2
2021-12-05,1638662400000,49235.26,49783.0,47827.0,49484.22,21727.13821193,0.004924784079452106,0.039737289775387985,2
2021-12-06,1638748800000,49484.21,51105.0,47200.0,50529.56,23082.30465624,0.020904680695308684,0.038972598291052464,2
2021-12-07,1638835200000,50529.56,51995.0,50067.1,50625.48,14107.33216632,0.001896495295727864,0.038938653741089825,2
2021-12-08,1638921600000,50625.24,51250.0,48650.02,50519.68,13138.99183299,-0.0020920435261051,0.03711825116153063,2
2021-12-09,1639008000000,50520.94,50844.86,47323.23,47568.43,15749.4243393,-0.06019365743169833,0.038420760114329176,2
2021-12-10,1639094400000,47568.43,50148.49,46900.0,47170.94,15689.5742182,-0.00839128088753203,0.037383963040817376,2
2021-12-11,1639180800000,47170.94,49517.18,46786.78,49407.75,11045.22374119,0.046329269462282927,0.039525678909323125,2
2021-12-12,1639267200000,49424.47,50828.13,48665.43,50089.64,10411.08180306,0.013706905800229197,0.03902658177602105,2
2021-12-13,1639353600000,50089.64,50218.42,45727.92,46727.89,20797.28834629,-0.06947299759413904,0.040883470586493297,2
2021-12-14,1639440000000,46727.89,48686.91,46300.0,48367.43,17107.0342879,0.034485450630380624,0.042101026317221416,2
2021-12-15,1639526400000,48359.23,49500.0,46530.0,48884.78,21621.70983741,0.010639447272871016,0.041316856158687125,2
2021-12-16,1639612800000,48878.83,49459.39,47524.66,47634.22,12731.23681745,-0.02591469007938361,0.036649814778891704,2
2021-12-17,1639699200000,47634.2,48000.0,45469.32,46166.5,18556.07900007,-0.0312969836656775,0.03658758442325221,2
2021-12-18,1639785600000,46159.87,47368.73,45515.72,46859.46,8170.85303229,0.014898482481207564,0.03479216341110966,2
2021-12-19,1639872000000,46857.49,48351.92,46440.11,46687.19,9518.7071282,-0.003683086347584353,0.03453950879051466,2
2021-12-20,1639958400000,46687.2,47548.93,45568.0,46926.07,16039.38510407,0.005103561578682177,0.03470173187283961,2
2021-12-21,1640044800000,46926.07,49339.31,46645.05,48914.7,15461.4105731,0.04150458024580559,0.036447989548646,2
2021-12-22,1640131200000,48914.7,49595.0,48450.0,48608.62,10753.4990677,-0.006277083368517241,0.03643346845506276,2
2021-12-23,1640217600000,48608.61,51397.82,48032.16,50842.2,16627.04627954,0.044925836964321036,0.03662840689209399,2
2021-12-24,1640304000000,50842.06,51878.6,50445.55,50851.38,11690.45418179,0.0001805423710117949,0.03100714401439676,2
2021-12-25,1640390400000,50852.31,51171.68,50191.84,50428.31,5550.57153185,-0.008354537040822056,0.031074507130591976,2
2021-12-26,1640476800000,50428.31,51295.33,49460.0,50801.79,6863.39473781,0.007378866455559151,0.030762872170027843,2
2021-12-27,1640563200000,50804.33,52100.0,50480.0,50717.77,11596.91468191,-0.0016552478987003252,0.030763232125717223,2
2021-12-28,1640649600000,50720.35,50720.35,47300.23,47543.09,23116.75583707,-0.06463988456914305,0.034005317723062034,2
2021-12-29,1640736000000,47542.2,48149.58,46094.02,46471.24,20326.32142372,-0.022802831093331383,0.03164334258926901,2
2021-12-30,1640822400000,46471.24,47926.15,45938.44,47122.08,27413.65364976,0.013908054360722864,0.031768004303662875,2
2021-12-31,1640908800000,47122.09,48574.7,45650.0,46211.24,19010.24134509,-0.01951862244291595,0.030075230159736576,2
2022-01-01,1640995200000,46211.24,47967.12,46205.0,47733.43,9463.6617111,0.032408932455289974,0.030912379002781522,2
2022-01-02,1641081600000,47733.43,47990.0,46633.36,47299.07,6833.49845548,-0.009141357425072123,0.026677105489354896,2
2022-01-03,1641168000000,47299.06,47583.33,45700.0,46459.56,10841.81020453,-0.017908376785828826,0.025730950749885743,2
2022-01-04,1641254400000,46459.57,47532.89,45515.0,45814.61,16320.32712866,-0.013979220900111246,0.02568267406611139,2
2022-01-05,1641340800000,45817.13,47076.55,42500.0,43436.04,25067.67476765,-0.05331352463569754,0.027613787459289187,2
2022-01-06,1641427200000,43446.34,43794.5,42432.99,43083.76,20780.04784989,-0.008143383289747215,0.0269126583970655,2
2022-01-07,1641513600000,43081.79,43144.72,40571.53,41565.18,26122.19990673,-0.03588333041933577,0.027479463128927968,2
2022-01-08,1641600000000,41564.57,42318.97,40505.3,41684.84,15454.11315131,0.0028747160038101135,0.027547535162830677,2
2022-01-09,1641686400000,41684.84,42831.12,41209.53,41876.52,11074.22498167,0.004587774449851035,0.027537161183188316,2
2022-01-10,1641772800000,41876.52,42250.0,39650.0,41824.07,25232.35739583,-0.0012532768733237588,0.025244434940884807,1
2022-01-11,1641859200000,41824.06,43130.0,41274.8,42753.44,19697.46613255,0.021977648861069565,0.02611163596445882,1
2022-01-12,1641945600000,42749.84,44342.83,42459.21,43920.37,16250.21469714,0.026928561592140864,0.02451010253668817,1
2022-01-13,1642032000000,43921.21,44453.22,42325.0,42581.65,14772.09478571,-0.03095481227212573,0.024992834191576625,1
2022-01-14,1642118400000,42576.27,43473.98,41752.0,43090.72,13545.75086459,0.011884251399744996,0.02542103975684332,1
2022-01-15,1642204800000,43090.72,43819.39,42577.35,43098.2,6318.38550193,0.00017357219509831618,0.02524411649319561,1
2022-01-16,1642291200000,43098.2,43497.24,42600.0,43104.34,6481.6580227,0.00014245519935694132,0.02527191606012708,1
2022-01-17,1642377600000,43104.34,43200.0,41567.64,42218.01,10963.85191034,-0.020776780846236423,0.021770732963526447,1
2022-01-18,1642464000000,42214.66,42692.71,41287.79,42369.74,13658.50365699,0.003587520952720968,0.021492838383608694,1
2022-01-19,1642550400000,42372.15,42586.03,41126.0,41674.27,15642.41727542,-0.016550516215622202,0.021187837335417924,1
2022-01-20,1642636800000,41672.14,43511.99,40555.0,40670.97,17860.82318928,-0.02436934184796983,0.02137593511376968,1
2022-01-21,1642723200000,40671.77,41127.79,35422.0,36456.94,50742.89616126,-0.10938273200225333,0.02971786710141461,2
2022-01-22,1642809600000,36456.67,36835.93,34017.56,35066.43,30044.12486365,-0.03888757557322292,0.030229522939618805,2
2022-01-23,1642896000000,35075.7,36555.55,34625.0,36282.47,17440.22740453,0.034090441953846244,0.032138644783945985,2
2022-01-24,1642982400000,36275.28,37574.63,32933.33,36693.32,38776.29020908,0.011260017627623454,0.032564518711289764,2
2022-01-25,1643068800000,36687.58,37579.81,35716.15,36980.0,21597.52201359,0.0077825038142140006,0.031234673333045863,2
2022-01-26,1643155200000,36980.0,38960.0,36254.97,36840.63,27403.99125336,-0.003775913740894147,0.031249217750618445,2
2022-01-27,1643241600000,36846.22,37249.0,35526.36,37188.37,23601.4620954,0.00939476577208926,0.030745737090239332,2
2022-01-28,1643328000000,37188.37,38023.74,36162.48,37741.9,22716.16494796,0.014774805145099356,0.031031448642529772,2
2022-01-29,1643414400000,37741.9,38748.43,37300.0,38191.1,13103.19076443,0.011831621039005551,0.031190721352451427,2
2022-01-30,1643500800000,38189.82,38384.07,37365.31,37901.35,10632.53591257,-0.007615772667506926,0.03118717095516277,2
2022-01-31,1643587200000,37904.99,38785.04,36640.94,38491.93,19654.98487168,0.015461877426028085,0.030924281121358848,2
2022-02-01,1643673600000,38492.53,39300.0,38021.53,38716.88,16379.93141492,0.005827071716556603,0.030118090318855633,2
2022-02-02,1643760000000,38714.27,38888.88,36584.29,36923.39,13787.58718711,-0.04743045507823821,0.03103902569716085,2
2022-02-03,1643846400000,36923.39,37450.75,36259.01,37329.91,13283.28624677,0.010949656422920421,0.031009584082122617,2
2022-02-04,1643932800000,37324.61,41788.81,37051.36,41614.64,22537.5582634,0.1086571464397003,0.04042216742244867,2
2022-02-05,1644019200000,41613.75,41970.0,40955.4,41404.85,11187.20118795,-0.005054004705513677,0.040426053667936196,2
2022-02-06,1644105600000,41411.59,42719.93,41135.39,42415.16,6447.88488893,0.024107821774740704,0.04057506549262993,2
2022-02-07,1644192000000,42416.06,44533.0,41678.79,43868.07,20040.49860442,0.0336808750899024,0.04125824516581727,2
2022-02-08,1644278400000,43868.08,45519.24,42688.0,44085.59,20387.64565183,0.0049462510934953656,0.04103615040260073,2
2022-02-09,1644364800000,44087.58,44865.46,43155.5,44416.35,12785.8117079,0.007474673210155384,0.04054077312103197,2
2022-02-10,1644451200000,44416.39,45855.0,43210.0,43527.71,20024.52326862,-0.020209898113328392,0.031194001374960985,2
2022-02-11,1644537600000,43521.88,43962.13,42000.0,42386.47,19367.4151999,-0.026568539243306905,0.03031061131520568,2
2022-02-12,1644624000000,42386.47,43050.0,41750.0,42244.97,8664.419567,-0.003343914078540516,0.029863360774992236,2
2022-02-13,1644710400000,42244.91,42781.96,41885.61,42074.99,6208.94093653,-0.004031791055328337,0.029960524167980306,2
2022-02-14,1644796800000,42073.37,42876.15,41570.0,42548.71,14805.98338836,0.01119603487999416,0.029975877329574956,2
2022-02-15,1644883200000,42548.71,44775.96,42433.28,44583.52,14154.73452625,0.04671474672911914,0.031123532935260996,2
2022-02-16,1644969600000,44580.73,44585.69,43330.59,43895.56,9663.44040395,-0.015551108001056059,0.0316253954847832,2
2022-02-17,1645056000000,43895.55,44195.62,40099.99,40536.73,18630.10842181,-0.07960469931897937,0.03716347913686789,2
2022-02-18,1645142400000,40537.94,40990.9,39425.07,39983.56,16491.0130588,-0.013740107064806611,0.03730397561943531,2
2022-02-19,1645228800000,39993.64,40469.82,39655.0,40101.94,6277.30201343,0.0029563425643770137,0.03723100498298848,2
2022-02-20,1645315200000,40101.93,40146.07,38000.0,38389.03,10972.32175685,-0.0436529704977874,0.03849963984169376,2
2022-02-21,1645401600000,38395.99,39506.91,36811.0,37023.0,20970.76378699,-0.036232400557720514,0.03929734586827052,2
2022-02-22,1645488000000,37022.11,38469.06,36350.0,38251.48,22767.08772002,0.03264291119529878,0.038521962134065696,2
2022-02-23,1645574400000,38251.67,39276.85,37055.0,37268.19,15510.11329997,-0.02604210455169466,0.038943605897684364,2
2022-02-24,1645660800000,37268.18,39720.0,34322.0,38347.3,42124.51876077,0.028543973379915925,0.03033992044897707,2
2022-02-25,1645747200000,38347.3,39716.0,38016.44,39238.48,20761.66924479,0.02297377680053848,0.03093444309144998,2
2022-02-26,1645833600000,39242.71,40300.5,38592.04,39137.8,8601.67109728,-0.0025691460574113444,0.030286633900693288,2
2022-02-27,1645920000000,39146.97,39875.71,37020.0,37717.08,14440.23638182,-0.036975709650305354,0.029773980213913295,2
2022-02-28,1646006400000,37716.57,44240.77,37455.71,43192.66,25699.68423401,0.13555753115126065,0.04371854612891067,0
2022-03-01,1646092800000,43189.61,44993.12,42850.0,44439.95,22596.96095342,0.0284682662515265,0.044182877762075266,0
2022-03-02,1646179200000,44440.0,45426.45,43342.16,43912.34,17466.98591437,-0.011943465682428175,0.04402197874888008,0
2022-03-03,1646265600000,43916.47,44096.45,41811.0,42464.41,19278.28224695,-0.03352906063529364,0.044273533403304643,0
2022-03-04,1646352000000,42464.41,42524.87,38577.01,39166.51,24080.60599433,-0.08084426843245916,0.04783816237343562,0
2022-03-05,1646438400000,39166.5,39600.0,38587.27,39402.43,8440.51638896,0.006005444620855156,0.04788804021268966,0
2022-03-06,1646524800000,39407.87,39730.5,38091.02,38408.38,10099.98545246,-0.02555182457713234,0.04800816062564131,0
2022-03-07,1646611200000,38406.82,39556.58,37161.88,37994.0,19544.28414901,-0.010847412428969494,0.046436900492291405,0
2022-03-08,1646697600000,37991.05,39376.65,37851.54,38749.38,19132.76914326,0.019686503148497226,0.046802239134536336,0
2022-03-09,1646784000000,38749.16,42597.84,38655.98,41953.97,24651.67344036,0.07945830923610273,0.047191488684409005,0
2022-03-10,1646870400000,41949.28,42053.84,38560.85,39433.71,20814.01456026,-0.06195203065037069,0.04921083420057805,0
2022-03-11,1646956800000,39431.4,40251.51,38234.08,38732.04,15908.57521389,-0.017953869770547234,0.04935115975212284,0
2022-03-12,1647043200000,38732.33,39472.17,38654.02,38813.02,5644.14686801,0.0020885928629808905,0.04835632801441666,0
2022-03-13,1647129600000,38815.56,39318.19,37580.86,37793.01,8046.37612453,-0.02663159245882747,0.048018447809141704,0
2022-03-14,1647216000000,37793.4,39906.39,37560.4,39674.17,13566.81093809,0.04857618132815909,0.04869791371328512,0
2022-03-15,1647302400000,39678.51,39900.0,38135.0,39298.1,14924.67641882,-0.009524174568324115,0.04833915567708383,0
2022-03-16,1647388800000,39298.11,41717.67,38850.0,41127.97,22805.48259593,0.04551225367233786,0.04896240401909513,0
2022-03-17,1647475200000,41127.96,41486.0,40521.0,40950.33,15717.77421989,-0.004328556448198842,0.048771120841052694,0
2022-03-18,1647561600000,40950.23,42396.04,40130.0,41774.98,17181.15226772,0.01993772685143984,0.04891630770196018,0
2022-03-19,1647648000000,41781.37,42429.0,41534.89,42232.26,8630.97283924,0.010886788245285906,0.04800656223156291,0
2022-03-20,1647734400000,42232.05,42330.1,40918.72,41287.24,7621.03036678,-0.022630890579792336,0.037319221910143384,2
2022-03-21,1647820800000,41287.24,41578.33,40509.0,41017.71,10996.47661055,-0.006549568731851959,0.03661673052909085,2
2022-03-22,1647907200000,41017.7,43389.79,40885.19,42378.26,19913.28660924,0.032631570235132266,0.03745519577599383,2
2022-03-23,1647993600000,42376.03,43036.95,41766.79,42899.71,13745.27563632,0.012229571109482707,0.03680555675037542,2
2022-03-24,1648080000000,42899.71,44241.0,42627.48,44012.29,21827.93263859,0.02560384709365533,0.03177467423236201,2
2022-03-25,1648166400000,44012.36,45130.91,43605.8,44331.85,19128.13735444,0.007234467249255936,0.03177621503021558,2
2022-03-26,1648252800000,44336.19,44820.58,44091.09,44539.42,7305.17827992,0.004671259394465731,0.03090888552326244,2
2022-03-27,1648339200000,44538.21,46950.0,44437.22,46850.01,10356.10317002,0.05057658238984006,0.03203108752146979,2
2022-03-28,1648425600000,46850.01,48240.0,46662.28,47144.92,18787.66318707,0.006275039892055164,0.03196844340520084,2
2022-03-29,1648512000000,47146.92,48124.94,46589.0,47454.19,15776.65108647,0.006538562611123641,0.027444634849658863,2
2022-03-30,1648598400000,47448.41,47717.01,46544.89,47078.03,12672.44584707,-0.00795838678850214,0.02262428899510275,1
2022-03-31,1648684800000,47078.02,47624.09,45211.0,45528.45,17454.79144251,-0.03346903256686911,0.023826141463483885,1
2022-04-01,1648771200000,45525.25,46739.24,44232.86,46296.34,18111.13598043,0.01672550301218442,0.023857083598642782,1
2022-04-02,1648857600000,46296.36,47219.46,45642.89,45826.27,8380.14274375,-0.010205400819991065,0.02283333241507461,1
2022-04-03,1648944000000,45826.24,47469.4,45552.07,46422.16,8773.77185888,0.012919423959530262,0.020947026950722286,1
2022-04-04,1649030400000,46420.08,46900.0,45129.93,46596.83,13802.44111729,0.003755581635559477,0.020574337418105933,1
2022-04-05,1649116800000,46594.39,47200.0,45371.16,45506.5,14390.57308541,-0.023677340170018976,0.019829992779653038,1
2022-04-06,1649203200000,45509.92,45523.25,43115.26,43166.7,24250.37283725,-0.05278580822469516,0.023632905028418232,1
2022-04-07,1649289600000,43166.71,43908.58,42734.69,43452.18,13245.36612438,0.006591658393038923,0.023304785353066328,1
2022-04-08,1649376000000,43444.71,44000.0,42112.0,42262.02,11929.52123708,-0.027772212682002046,0.024115260712514974,1
2022-04-09,1649462400000,42261.9,42816.38,42118.96,42766.93,4805.71689778,0.011876329995022333,0.023637940062745024,1
2022-04-10,1649548800000,42766.46,43443.32,41885.86,42165.96,5770.49368126,-0.014151879912263087,0.023838878114342217,1
2022-04-11,1649635200000,42165.96,42424.14,39204.59,39535.87,17229.3729009,-0.06440489936735688,0.026830686671078807,1
2022-04-12,1649721600000,39535.88,40705.68,39250.0,40086.23,13866.41847396,0.013824522720561403,0.026882130941220907,1
2022-04-13,1649808000000,40086.7,41570.88,39550.0,41146.68,11457.63380548,0.026110359611855847,0.026911108218235395,1
2022-04-14,1649894400000,41147.15,41512.43,39573.8,39954.08,11020.37202049,-0.02941244877362946,0.027394605839251886,1
2022-04-15,1649980800000,39953.62,40850.0,39770.22,40554.58,6448.01134712,0.014917926505246565,0.027683203683665055,1
2022-04-16,1650067200000,40554.6,40699.99,40005.0,40387.6,4084.16565112,-0.004125914001261084,0.024449244644331753,1
2022-04-17,1650153600000,40387.6,40605.46,39553.07,39683.54,4833.31493601,-0.017586315014126212,0.024327599161558182,1
2022-04-18,1650240000000,39681.11,41100.0,38550.0,40803.58,13090.79423386,0.027833330511736136,0.025465110015387083,1
2022-04-19,1650326400000,40810.87,41772.94,40571.99,41503.85,10218.113707,0.017016371359239568,0.026049654150789962,1
2022-04-20,1650412800000,41501.56,42209.58,40900.0,41377.61,14609.28392672,-0.0030462807393536384,0.025255869458931754,1
2022-04-21,1650499200000,41371.88,43109.47,39744.75,40480.81,17204.35326683,-0.021911878618227416,0.025000738760535032,1
2022-04-22,1650585600000,40483.38,40802.65,39174.8,39712.25,16871.32104798,-0.019168330331707083,0.025146566196870307,1
2022-04-23,1650672000000,39712.2,39993.82,39296.19,39465.87,6957.16710365,-0.006223456561482238,0.024702462691132434,1
2022-04-24,1650758400000,39459.63,39945.74,39000.0,39464.56,6436.45656858,-3.3193788507795345e-05,0.02462101512007402,1
2022-04-25,1650844800000,39463.75,40605.3,38210.24,40439.22,20515.87532995,0.024397052153689203,0.025376525581296334,1
2022-04-26,1650931200000,40440.9,40817.16,37700.0,38113.82,21648.1142493,-0.05922316011148076,0.026034760093097506,2
2022-04-27,1651017600000,38118.43,39470.0,37882.83,39251.11,20832.19649199,0.029402778062366373,0.027103508331230708,2
2022-04-28,1651104000000,39251.02,40400.0,38883.83,39743.22,16718.83057299,0.012459536431248508,0.026822515417743303,2
2022-04-29,1651190400000,39741.21,39926.8,38161.85,38593.1,14282.25993546,-0.029365756499306214,0.027195513875406314,2
2022-04-30,1651276800000,38592.27,38795.0,37590.0,37644.1,6931.07200088,-0.024897268556407136,0.027487607233788958,2
2022-05-01,1651363200000,37640.35,38675.37,37401.0,38473.05,7980.89975954,0.021781760720494505,0.024374841783688574,2
2022-05-02,1651449600000,38469.49,39181.27,38041.0,38510.89,17946.98346298,0.0009830622607108431,0.024121551519963404,2
2022-05-03,1651536000000,38510.88,38643.48,37505.01,37719.59,17946.99450089,-0.02076147029909101,0.0235155685639562,2
2022-05-04,1651622400000,37719.58,40038.27,37651.38,39669.56,21513.95419034,0.05040455481884675,0.02570865558933055,2
2022-05-05,1651708800000,39669.56,39864.55,35568.0,36537.22,28832.99792317,-0.08225267591137338,0.03125377610162619,2
2022-05-06,1651795200000,36537.22,36664.4,35255.4,35999.1,28626.6487821,-0.014837528904833856,0.03132581198105701,2
2022-05-07,1651881600000,35999.1,36125.0,34785.0,35458.0,11372.45319184,-0.015145040667415987,0.03128199492385385,2
2022-05-08,1651968000000,35458.0,35499.93,33701.0,34027.91,22357.51152059,-0.04116782724673495,0.031202118018520793,2
2022-05-09,1652054400000,34033.49,34231.54,30010.0,30078.27,55136.45332765,-0.12337808609964022,0.03966672397104957,0
2022-05-10,1652140800000,30078.27,32645.49,29735.05,31002.39,55818.01900282,0.03026131415772253,0.04092289088382083,0
2022-05-11,1652227200000,31002.39,32185.9,27682.38,28972.34,61128.25296303,-0.06772271655458828,0.04261074367572649,0
2022-05-12,1652313600000,28977.75,30091.2,25338.53,28941.95,70702.60931849,-0.0010494820117565187,0.042748436030181254,0
2022-05-13,1652400000000,28941.95,30990.0,28662.7,29232.18,34643.05118869,0.009978057530969234,0.04309195557209585,0
2022-05-14,1652486400000,29234.73,30287.58,28564.38,30041.88,15245.46818403,0.02732225090789535,0.04401651725236297,0
2022-05-15,1652572800000,30041.9,31418.35,29436.06,31290.05,16440.89298551,0.04070774747407608,0.0449005906498872,0
2022-05-16,1652659200000,31290.02,31293.31,29055.0,29839.89,22646.18507353,-0.04745406663244433,0.04433405197816183,0
2022-05-17,1652745600000,29839.89,30750.0,29415.01,30412.12,19833.30676705,0.018995124167581808,0.04387831447783451,0
2022-05-18,1652832000000,30412.1,30675.92,28605.0,28672.94,28348.42643576,-0.05888739231593858,0.0446144028812865,0
2022-05-19,1652918400000,28671.5,30500.0,28645.2,30274.59,29009.9710577,0.054354925967286756,0.0471802060500089,0
2022-05-20,1653004800000,30274.59,30729.83,28690.92,29155.75,34328.18791921,-0.03765659790182515,0.047447321939930384,0
2022-05-21,1653091200000,29155.74,29613.34,28913.26,29408.26,9998.48360206,0.008623438347066203,0.04703232567642131,0
2022-05-22,1653177600000,29407.4,30457.9,29211.0,30260.87,11774.13662231,0.028579871507227135,0.0478748338904503,0
2022-05-23,1653264000000,30258.04,30635.39,28847.72,29082.52,25413.0825529,-0.03971815236575002,0.04824253504455235,0
2022-05-24,1653350400000,29079.31,29802.0,28611.0,29626.44,17077.03870179,0.018529899461585248,0.04653383833692705,0
2022-05-25,1653436800000,29627.61,30192.08,29296.12,29503.49,17180.56600794,-0.004158644435895762,0.04375116172032116,0
2022-05-26,1653523200000,29503.48,29850.0,28000.0,29166.06,26598.58606063,-0.011502856953889227,0.04374088131287153,0
2022-05-27,1653609600000,29166.06,29355.4,28220.0,28598.31,21035.53736928,-0.019658079308356637,0.043777598548437914,0
2022-05-28,1653696000000,28598.31,29239.52,28500.0,29008.99,7717.34367577,0.014258156775622637,0.04350417603441451,0
2022-05-29,1653782400000,29008.99,29550.0,28809.84,29447.07,6727.92770357,0.014988632539530219,0.03419209184672446,2
2022-05-30,1653868800000,29447.08,32232.16,29273.65,31711.42,24915.37275974,0.0740824538879302,0.03754454922016919,2
2022-05-31,1653955200000,31716.67,32383.96,31195.9,31784.05,21187.77667355,0.0022877232557482413,0.033871081443669224,2
2022-06-01,1654041600000,31784.18,31964.56,29308.01,29788.79,26857.46263482,-0.06483244338627094,0.037266650101686234,2
2022-06-02,1654128000000,29789.19,30655.0,29558.61,30433.75,18519.12608247,0.02142004172389961,0.037491734424892016,2
2022-06-03,1654214400000,30429.12,30674.95,29213.47,29670.85,15016.78184772,-0.025387107608404055,0.03747166148764408,2
2022-06-04,1654300800000,29672.77,29952.0,29454.14,29843.18,6390.75942952,0.005791255663331326,0.03623784796969282,2
2022-06-05,1654387200000,29837.56,30158.44,29505.65,29901.54,5482.4963235,0.001953646064858718,0.03465183070060519,2
2022-06-06,1654473600000,29899.62,31745.0,29866.44,31343.61,20384.91220986,0.04710043446500891,0.03600188457588401,2
2022-06-07,1654560000000,31349.59,31549.21,29200.0,31106.9,23234.0811685,-0.0075807590234660315,0.03318997513055516,2
2022-06-08,1654646400000,31111.0,31306.32,29829.98,30177.0,16775.53319148,-0.03034961470825742,0.03181190612826911,2
2022-06-09,1654732800000,30182.92,30679.72,29904.0,30079.62,13334.23491125,-0.00323217879719196,0.030584000169117727,2
2022-06-10,1654819200000,30079.59,30337.83,28821.15,29063.11,23208.77056569,-0.03437819364850312,0.031557321635329684,2
2022-06-11,1654905600000,29058.79,29411.11,28080.01,28388.63,13276.76193059,-0.023480959482434664,0.031169311619480687,2
2022-06-12,1654992000000,28395.03,28516.33,26532.95,26555.2,18661.94193886,-0.06676312750786385,0.03334783061483467,2
